OBJECTID,N_SQ_IR,C_CAINSEE,N_QU,C_IR,C_TYPEIR,L_IR,M2_IP,M2_POP,M2_EMP,NOM_EPT,EPT,IRIS,IRIS_NUM,DEP,UU2010,COM,LIBCOM,LIBIRIS,TYP_IRIS,MODIF_IRIS,LAB_IRIS,SHAPE_ha,P12_LOG,P12_RP,P12_RSECOCC,P12_LOGVAC,TX12_RSECOCC,TX12_LOGVAC,P12_PMEN,TMM12,P12_RP_PROP,P12_RP_LOC,P12_RP_LOCHLMV,P12_RP_GRAT,TX12_RP_PROP,TX12_RP_LOCHLM,SHAPE_Length,SHAPE_Area
283,750004382,75111,42,751114201,H,Saint-Ambroise 1,56125.99410709,32559.17824632,50383.95067992,Paris,T1,751114201,751114201,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 1,H,00,1,7.54571961674,1237.0006684449,1126.54839801725,28.6479979422278,81.8042724854263,2.31592420869445,6.61311465484223,2025.97142463783,1.79838827004999,287.397747227078,763.356930817954,220.314376761391,75.7937199722179,25.5113537716537,19.5565833788543,1453.52565836773,75450.9359821139
284,750004419,75111,42,751114202,H,Saint-Ambroise 2,39381.98636602,32802.93231609,39381.1841058,Paris,T1,751114202,751114202,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 2,H,00,2,5.2941317944,1172.00063943338,1077.65448337235,44.911032108179,49.4351239528526,3.83199723593085,4.21801168783942,1989.7899542847,1.84640808810814,383.510041016549,629.92356909655,121.806665580209,64.2208732592479,35.5874769635269,11.3029424049751,1119.88608427107,52936.7341746283
285,750004408,75111,42,751114203,H,Saint-Ambroise 3,42752.66947359,35092.51997972,42730.12515856,Paris,T1,751114203,751114203,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 3,H,00,1,5.57753842254,1846.50095530489,1610.00133303523,118.046449229575,118.453173040076,6.39298067463406,6.4150074062928,2857.84235624759,1.77505589443201,563.494811293221,990.014399528992,98.1237889174854,56.4921222130215,34.9996487413398,6.09464022818532,1101.49502448894,55770.5522990023
286,750004467,75111,42,751114204,H,Saint-Ambroise 4,30760.17674114,20943.19760864,21337.56422688,Paris,T1,751114204,751114204,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 4,H,00,1,4.89250975608,2071.00100185523,1688.45390430311,228.102184328941,154.444913223179,11.0141030412155,7.45750065233308,2614.26849079299,1.54832091307342,551.549922341214,1056.59997790768,10.8922765649335,80.3040040542217,32.6659745306378,0.645103578911688,891.001002540367,48920.7622221945
287,750004476,75111,42,751114205,H,Saint-Ambroise 5,36466.54104871,31753.44432383,35158.02716335,Paris,T1,751114205,751114205,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 5,H,00,1,5.00812028355,1200.50062844068,1059.12819554584,70.95465849375,70.4177744010992,5.91042243650569,5.86570075290706,1790.58489189191,1.69062149362298,426.241604345859,568.953129339961,48.7998023255294,63.9334618600153,40.2445715389712,4.60754444369973,929.420702564906,50076.6934524054
288,750004468,75111,42,751114206,H,Saint-Ambroise 6,67615.62149681,52905.11084184,53667.4587992,Paris,T1,751114206,751114206,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 6,H,00,1,9.50873316728,2082.00109484617,1845.17405612912,92.3870521992221,144.439986517821,4.43741611990114,6.93755574266367,3170.46616162747,1.71824774529867,671.56470478663,1041.21356480175,209.662532112284,132.395786540743,36.3957374403726,11.3627509240035,1604.3003267238,95078.6158602932
289,750004503,75111,42,751114207,H,Saint-Ambroise 7,47459.34373861,43577.09482098,47459.3435094,Paris,T1,751114207,751114207,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 7,H,00,2,6.74878886944,1497.50071916301,1212.02500218604,182.057783580965,103.417933396003,12.1574421468539,6.90603564142563,2132.64676167954,1.75957324133828,446.96713851932,727.653578318843,118.998394111962,37.40428534788,36.8777160300454,9.81814681193315,1153.55717952497,67481.5313098488
290,750004486,75111,42,751114208,H,Saint-Ambroise 8,47080.58078825,41317.0716877,46802.28285537,Paris,T1,751114208,751114208,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 8,H,00,1,5.9276060497,1477.0007473247,1259.48665628083,45.9345975137807,171.579493530083,3.10999148761316,11.6167506239158,2253.37378234729,1.78912080656839,650.381118311587,558.98177643081,3.87833565334121,50.1237615384337,51.6385874410225,0.307929872380994,1060.21389468302,59270.6749083818
291,750004459,75111,42,751114209,H,Saint-Ambroise 9,60338.04351503,60332.20516544,60332.20516544,Paris,T1,751114209,751114209,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 9,H,00,1,7.67224575741,1765.00091525654,1542.50676444038,52.1932747017694,170.300876114394,2.95712451198266,9.64876984721794,2790.71672401816,1.80920874277698,604.060253571411,886.81159201001,109.778218827964,51.6349188589549,39.1609468105357,7.11687114498922,1119.21124145812,76715.7125439494
292,750004400,75111,42,751114210,H,Saint-Ambroise 10,41480.28290033,35779.03776824,38361.77603259,Paris,T1,751114210,751114210,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 10,H,00,1,6.3784511327,2020.50100428696,1692.55215680608,129.807463402161,198.14138407872,6.42451862813948,9.80654717113813,2847.96141136737,1.68264322013072,695.22054390164,909.593829925609,91.8731627324478,87.7377829788284,41.0752803750256,5.42808458593185,1139.71584620139,63779.0816251631
293,750004420,75111,42,751114211,H,Saint-Ambroise 11,31533.17429675,30690.15391518,31528.10228525,Paris,T1,751114211,751114211,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 11,H,00,1,4.04239541267,1464.50077538973,1306.78542102912,77.3030287810357,80.4123255795755,5.27845598172962,5.49076701978368,2252.16681451147,1.72344041972694,655.200274781629,607.964447416616,37.8711955595953,43.6206988308723,50.1383214289035,2.89804239855775,972.172743312762,40420.4360225576
294,750004399,75111,42,751114212,H,Saint-Ambroise 12,47017.64060136,44100.78074427,47008.15944295,Paris,T1,751114212,751114212,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 12,H,00,1,5.95800555952,1169.00064778225,1091.72506096188,29.3058277874963,47.9697590328687,2.50691287837123,4.10348438419377,2058.9106119761,1.88592410818348,446.406177902086,613.873266032165,1.1240636691102,31.4456170276329,40.8899817238574,0.102962156801624,1035.79948712072,59574.9820450198
295,750004392,75111,42,751114213,H,Saint-Ambroise 13,41660.64493047,31937.97621961,40487.42245913,Paris,T1,751114213,751114213,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 13,H,00,1,5.57263650663,1594.00086837529,1463.49652276404,51.1539120202139,79.3504335910392,3.20915207984506,4.97806714948144,2521.7081357471,1.72307080783798,418.891621673283,971.643657709471,26.6884654826215,72.9612433812838,28.6226591698449,1.82360976384257,1237.87340266066,55721.7543860552
296,750004387,75111,42,751114214,H,Saint-Ambroise 14,24862.51513249,23243.68854643,24535.60339757,Paris,T1,751114214,751114214,75,00851,75111,Paris 11e Arrondissement,Saint-Ambroise 14,H,00,2,3.70887279122,1245.50067488355,1137.3996268888,48.7046757006814,59.3963722940725,3.91044956320358,4.76887515935114,1773.73347848286,1.55946374216305,381.754708019925,706.922386167896,94.2591051819173,48.7225327009768,33.5638151266291,8.28724600866542,1210.16745815744,37085.6661321325
297,750004532,75111,43,751114301,H,Roquette 1,35815.6681171,20797.48216939,31801.48694113,Paris,T1,751114301,751114301,75,00851,75111,Paris 11e Arrondissement,Roquette 1,H,00,1,4.62576577888,1186.50063304459,1066.88728350477,42.5066660175336,77.1066835222881,3.58252366949526,6.49866349623687,2044.71102343815,1.91652019388702,309.516540455319,723.819769920035,374.310519041567,33.5509731294151,29.0111753360246,35.0843547232039,970.142120396263,46253.1536912779
298,750004529,75111,43,751114302,H,Roquette 2,72188.92477437,60161.51732915,64386.93123125,Paris,T1,751114302,751114302,75,00851,75111,Paris 11e Arrondissement,Roquette 2,H,00,1,9.08624521953,2618.0013914355,2345.0241355193,117.252821731122,155.724434185079,4.47871502722273,5.94821815964323,3919.6426128244,1.67147218378475,819.811933974262,1434.88775746862,431.207397498414,90.3244440764177,34.9596373681978,18.3881859025269,1304.8429805964,90853.560552431
299,750004510,75111,43,751114303,H,Roquette 3,28702.47138755,27198.97185535,27198.97185535,Paris,T1,751114303,751114303,75,00851,75111,Paris 11e Arrondissement,Roquette 3,H,00,1,3.90339308077,1084.00062449687,1052.48156990398,7.11494973361024,24.4041048592787,0.656360298400438,2.25129988929719,2062.53954151817,1.95969183736524,25.1266061970035,1010.45239149664,746.240777245557,16.9025722103343,2.38736780913854,70.9029781218536,850.315675815219,39030.2537283494
300,750004521,75111,43,751114304,H,Roquette 4,25408.51399282,24110.47522728,25408.51399282,Paris,T1,751114304,751114304,75,00851,75111,Paris 11e Arrondissement,Roquette 4,H,00,1,3.82945901429,1303.00065294863,1100.43209736257,63.0189150294094,139.54964055665,4.83644539139721,10.7098672775686,1984.46947087428,1.80335476912251,197.272310652216,862.650247193438,243.282069997556,40.5095395169132,17.9268044911652,22.1078674986522,817.453677864269,38290.9384461496
301,750004526,75111,43,751114305,H,Roquette 5,66967.32180422,58669.65626304,65323.70704087,Paris,T1,751114305,751114305,75,00851,75111,Paris 11e Arrondissement,Roquette 5,H,00,1,8.88007379418,2427.00126294803,2128.48069250536,155.057750783746,143.462819658915,6.38886156142338,5.9111143388798,3439.4439519654,1.61591503464236,515.890957202196,1472.53377056828,338.179221705061,140.05596473489,24.2375211115943,15.8882917235674,1350.23925718395,88792.027607619
302,750004550,75111,43,751114306,H,Roquette 6,47524.01098767,45245.04471736,46914.73439368,Paris,T1,751114306,751114306,75,00851,75111,Paris 11e Arrondissement,Roquette 6,H,00,1,6.74793539874,2315.00116027277,1955.43928522726,170.568502771358,188.993372274145,7.36796618932408,8.16385648169079,3178.16978627095,1.6252970932317,575.960296690691,1281.59464699413,243.127157050813,97.8843415424468,29.4542664168554,12.4333779569411,1230.64683423948,67472.6149813123
303,750004554,75111,43,751114307,H,Roquette 7,44415.97740045,39145.90817738,44415.97740045,Paris,T1,751114307,751114307,75,00851,75111,Paris 11e Arrondissement,Roquette 7,H,00,2,5.67238594643,1576.00082209041,1385.49134588872,50.2038792053434,140.305596996346,3.18552366862049,8.90263475943143,2755.44545889974,1.98878575970626,331.198114796845,988.808100017794,501.096392052045,65.4851310740794,23.9047407823684,36.1674140758071,1115.31511322793,56718.1835908515
304,750004562,75111,43,751114308,H,Roquette 8,30863.14318506,29024.99706443,30863.14318506,Paris,T1,751114308,751114308,75,00851,75111,Paris 11e Arrondissement,Roquette 8,H,00,2,3.98071999037,1044.0005195469,875.606534550373,36.5612736851549,131.832711311371,3.50203596651682,12.627648056017,1799.52497525063,2.05517536044279,251.800184769742,583.670295606439,165.020583358344,40.1360541741925,28.7572299696281,18.8464312275928,998.075253103016,39803.1843605793
305,750004568,75111,43,751114309,H,Roquette 9,35407.28283039,24475.71705373,34365.03409439,Paris,T1,751114309,751114309,75,00851,75111,Paris 11e Arrondissement,Roquette 9,H,00,2,4.64998768114,1210.00063702707,1073.59906902207,59.927263550556,76.4743044544471,4.95266380171461,6.32018712340034,1647.40881928375,1.53447303264184,492.293187418308,524.812554844728,76.2573877239389,56.4933267590322,45.8544722721056,7.10296701294656,952.996113866205,46495.1443731965
306,750004576,75111,43,751114310,H,Roquette 10,36554.72155615,33866.12858108,36554.72155615,Paris,T1,751114310,751114310,75,00851,75111,Paris 11e Arrondissement,Roquette 10,H,00,1,4.51302385376,1386.50072298821,1218.47171364929,65.6607872571385,102.368222081778,4.73571965513479,7.38320726304078,2077.29970453717,1.70484031862809,364.396335874462,806.634519277867,14.6703207019552,47.4408584969623,29.9060151985887,1.20399353859582,917.658484873182,45125.6385261538
307,750004585,75111,43,751114311,H,Roquette 11,52867.00922669,50863.2319286,52864.11256989,Paris,T1,751114311,751114311,75,00851,75111,Paris 11e Arrondissement,Roquette 11,H,00,2,6.17847427117,1464.00074089986,1248.65870235303,59.0897376767764,156.252300870049,4.03618222491175,10.6729659695396,1995.77298203966,1.59833345835714,245.735369940106,964.928260255107,40.642636014279,37.9950721578169,19.6799469284146,3.25490351668476,992.556054293131,61778.319684451
308,750004540,75111,43,751114312,H,Roquette 12,45706.8855144,33260.71884096,42677.64302463,Paris,T1,751114312,751114312,75,00851,75111,Paris 11e Arrondissement,Roquette 12,H,00,1,7.53040617627,1427.00067759497,1141.96925741074,189.10061421882,95.9308059654125,13.2516134846919,6.72254803179853,1958.53635755359,1.7150517361512,465.424139005668,561.971717190066,0,114.573401215006,40.7562757040373,0,1927.56659158908,75296.4871991731
309,750004538,75111,43,751114313,H,Roquette 13,36312.17213516,32849.30424497,36312.17213516,Paris,T1,751114313,751114313,75,00851,75111,Paris 11e Arrondissement,Roquette 13,H,00,1,5.05036035188,1431.00072575128,1223.12838436126,115.89943719551,91.9729041945081,8.09918786971004,6.42717383292886,2007.20832178246,1.64104467482428,396.447380796898,772.953571756722,76.2740298358513,53.7274318076389,32.4125730271504,6.23597905265546,1434.83868058956,50498.6545055455
310,750004544,75111,43,751114314,H,Roquette 14,49008.68604777,40200.69685656,49008.68604777,Paris,T1,751114314,751114314,75,00851,75111,Paris 11e Arrondissement,Roquette 14,H,00,1,5.63522029997,1576.0008194777,1381.08807499101,54.6416667026935,140.271077783992,3.46710902858555,8.90044446997679,2715.68859691124,1.96633990698161,305.078236796084,1000.5410305191,486.470899752902,75.4688076758277,22.0897017591054,35.223741958388,1181.32273996997,56346.6530953833
311,750004517,75111,43,751114315,H,Roquette 15,54259.27269105,53452.41843323,53452.41843323,Paris,T1,751114315,751114315,75,00851,75111,Paris 11e Arrondissement,Roquette 15,H,00,2,6.3396971855,1393.00071212305,1200.16036752413,87.8477893387692,104.992555260151,6.3063707415398,7.53715014977514,2034.01605639545,1.69478688968169,452.965427273542,677.857470013255,92.8550719887971,69.3374702373349,37.7420751035118,7.73688871099387,1032.32202324928,63390.9137646302
312,750004514,75111,43,751114316,H,Roquette 16,34026.78813764,34026.78813764,34026.78813764,Paris,T1,751114316,751114316,75,00851,75111,Paris 11e Arrondissement,Roquette 16,H,00,2,4.45958249795,1667.500864526,1457.009214084,74.537026961,135.954623481009,4.46998430685597,8.15319658137956,2565.56413990962,1.7608427696338,508.231265880255,855.703929939518,2.16046740659818,93.074018264222,34.8818155003758,0.148280970752573,908.652093598587,44591.5927038833
313,750004495,75111,43,751114317,H,Roquette 17,41489.96105314,33739.817035,41386.80772263,Paris,T1,751114317,751114317,75,00851,75111,Paris 11e Arrondissement,Roquette 17,H,00,1,5.84953753686,1591.50084508874,1424.25106874199,82.1089721615697,85.140804185185,5.15921637207747,5.34971781183298,2579.99520884606,1.81147500287637,634.401122449598,715.311894566138,60.180913675831,74.5380517262526,44.5427871793666,4.22544276052308,1097.5653844069,58489.9704764673
314,750004506,75111,43,751114318,H,Roquette 18,26717.68143743,24150.57506945,24150.57506945,Paris,T1,751114318,751114318,75,00851,75111,Paris 11e Arrondissement,Roquette 18,H,00,1,4.29354411008,1657.0008512519,1434.63801014658,127.95079868876,94.4120424165642,7.72183059484188,5.69776668160633,2244.67682526925,1.56462941131743,495.268048858346,860.880203667121,6.76569981554825,78.4897576211118,34.5221613644367,0.471596302879009,998.458120615416,42931.3962701355
315,750004493,75111,43,751114319,H,Roquette 19,43136.97687041,23046.56879182,28456.86121095,Paris,T1,751114319,751114319,75,00851,75111,Paris 11e Arrondissement,Roquette 19,H,00,1,5.8442294271,1136.50060896339,1026.30258086812,42.650738215136,67.5472898801367,3.75281261433182,5.94344511101909,1871.19484056775,1.82323895062699,262.811543856353,716.336024704524,241.048600435033,47.1550123072378,25.6076082001129,23.4870889860901,983.800417741297,58436.9183373611
316,750004479,75111,43,751114320,H,Roquette 20,35523.93540555,30119.53664635,35523.93540555,Paris,T1,751114320,751114320,75,00851,75111,Paris 11e Arrondissement,Roquette 20,H,00,2,4.96101637163,1521.50075107965,1265.81498760535,27.3622075973575,228.323555876948,1.79836964115472,15.0064701390998,2282.32214988173,1.80304560479206,314.427994027805,842.182032557718,238.786452080713,109.204961019824,24.8399645372059,18.8642459142032,1000.46208929689,49605.7341547353
317,750004469,75111,43,751114321,H,Roquette 21,41402.53695773,29530.35346709,37763.92683315,Paris,T1,751114321,751114321,75,00851,75111,Paris 11e Arrondissement,Roquette 21,H,00,2,5.1701115199,1288.00069159048,1165.55627136144,33.5498032719992,88.8946169570393,2.60479699203968,6.90175226903551,2140.20498163858,1.83620905676109,397.261119260186,671.247100603025,153.349109160629,97.0480514982335,34.0833925414995,13.1567315048211,1041.81693507991,51696.4516279866
318,750004642,75111,44,751114401,H,Sainte-Marguerite 1,42604.89436345,31594.66054349,36980.49661882,Paris,T1,751114401,751114401,75,00851,75111,Paris 11e Arrondissement,Sainte-Marguerite 1,H,00,2,7.08539488358,1262.5006378894,1075.05237577107,86.4476941349361,101.000567983394,6.8473386500189,8.00004094669158,1836.44861089879,1.70824106088936,473.775568702279,529.008728544649,11.4687682913116,72.268078524142,44.069998762848,1.06681018988361,1183.15143721772,70846.1362902447
319,750004650,75111,44,751114402,H,Sainte-Marguerite 2,39148.79076408,28670.66794022,28670.66794022,Paris,T1,751114402,751114402,75,00851,75111,Paris 11e Arrondissement,Sainte-Marguerite 2,H,00,1,6.99514158866,1562.50078089568,1316.0647485938,107.871975119233,138.564057182642,6.90380295729495,8.86809522765246,2212.30810098741,1.68100247601893,639.972019343796,618.445544051347,3.10827201162363,57.6471851986622,48.627700120955,0.236179262072385,1309.35387011933,69943.6453003327
320,750004655,75111,44,751114403,H,Sainte-Marguerite 3,34164.35003338,33463.42159607,34164.35003338,Paris,T1,751114403,751114403,75,00851,75111,Paris 11e Arrondissement,Sainte-Marguerite 3,H,00,1,4.68992360749,1738.00087164643,1469.00946827371,79.3253186778317,189.666084694896,4.56417024708887,10.9128877775086,2172.58136854526,1.47894306705752,366.175578701762,1019.30803370753,25.4106092218336,83.5258558644132,24.9266996986799,1.72977845076074,1240.74964676813,46894.0919416087
