OBJECTID,N_SQ_IR,C_CAINSEE,N_QU,C_IR,C_TYPEIR,L_IR,M2_IP,M2_POP,M2_EMP,NOM_EPT,EPT,IRIS,IRIS_NUM,DEP,UU2010,COM,LIBCOM,LIBIRIS,TYP_IRIS,MODIF_IRIS,LAB_IRIS,SHAPE_ha,P12_POP1564,P12_ACT1564,TX12_ACT1564,P12_ACTOCC1564,TX12_ACTOCC1564,C12_ACTOCC15P,C12_ACTOCC15P_TCOM,TX12_ACTOCC15P_TCOM,C12_ACT1564_CS1,C12_ACT1564_CS2,C12_ACT1564_CS3,C12_ACT1564_CS4,C12_ACT1564_CS5,C12_ACT1564_CS6,SHAPE_Length,SHAPE_Area
720,750004418,75116,62,751166207,H,Muette 7,101732.81547274,73295.62860477,80129.828989,Paris,T1,751166207,751166207,75,00851,75116,Paris 16e Arrondissement,Muette 7,H,00,2,17.2533919798,890.514078692533,653.242386807576,73.3556495554429,599.930380085222,67.3689944314018,653.800017436056,240.487364932387,36.7830159863689,0,56.865368441912,252.540850251678,100.731524173655,199.569671716889,39.9750565087732,1937.37429248442,172518.522896951
721,750004416,75116,62,751166208,H,Muette 8,75360.24386368,65656.30410103,74176.89359542,Paris,T1,751166208,751166208,75,00851,75116,Paris 16e Arrondissement,Muette 8,H,00,3,10.8501463297,1529.62240186788,1006.35720852387,65.7912179695443,955.506134176339,62.4667978848594,1041.12282256286,343.459261621581,32.9893125170486,0,145.602094413021,404.880552877691,128.562056270604,244.859074856407,67.7662706295257,1612.72824777488,108492.010425664
722,750004413,75116,62,751166209,H,Muette 9,49430.63615057,38747.77490824,45093.02950943,Paris,T1,751166209,751166209,75,00851,75116,Paris 16e Arrondissement,Muette 9,H,00,3,6.74427425061,1485.99367312954,1007.39926653775,67.792971447593,907.551977333289,61.0737443734844,958.092807184406,413.039176316636,43.1105601899313,4.19823295605147,119.564243412558,523.87637099669,155.189870015857,156.546473076802,48.0240760797922,1174.05746373385,67437.0960512528
723,750004474,75116,62,751166210,H,Muette 10,40255.81112283,33614.78991785,40227.83444568,Paris,T1,751166210,751166210,75,00851,75116,Paris 16e Arrondissement,Muette 10,H,00,3,5.56289239978,1366.20389293016,929.677583607346,68.0482311914239,844.047726141934,61.7805095205569,871.435198372304,422.633398054848,48.4985457145014,0,85.4070215628096,438.135544330821,211.47917062479,149.625573383496,41.7882649597191,1292.89826729257,55623.9612695842
724,750004537,75116,62,751166211,H,Muette 11,48142.06261006,41940.42572894,48142.06261006,Paris,T1,751166211,751166211,75,00851,75116,Paris 16e Arrondissement,Muette 11,H,00,1,6.68092585815,1325.01581041792,989.270139762584,74.6610064562599,891.541725542949,67.2853650902288,939.675132027201,502.990503267714,53.5281275543167,0,73.3130230380774,502.059901644908,206.671212634909,165.688892356812,39.4859811697133,1040.17240376642,66802.9040160125
725,750004543,75116,62,751166212,H,Muette 12,47591.01772514,45159.81212795,47591.01772514,Paris,T1,751166212,751166212,75,00851,75116,Paris 16e Arrondissement,Muette 12,H,00,2,5.96478790208,1331.826118408,1064.80789974787,79.9509699524954,923.50807306296,69.3414898760866,969.600849557383,448.950813729874,46.3026423641045,7.9383057275185,70.9369264955189,574.484122925197,179.902725557411,163.735342117377,47.8281296438477,1021.65915885956,59642.1434886878
726,750004528,75116,62,751166213,H,Muette 13,55152.4933342,41168.69668527,41168.69668527,Paris,T1,751166213,751166213,75,00851,75116,Paris 16e Arrondissement,Muette 13,H,00,3,7.34100698668,1442.76725068561,1086.08030180401,75.2775821108985,963.920873817375,66.8105595936778,1033.05047750618,480.307200481919,46.4940688708064,0,91.6892227004302,519.30513934904,161.921641302954,247.608946509835,45.0836347793125,1187.48559537014,73402.9961463957
727,750004527,75116,62,751166214,H,Muette 14,29414.00920458,25146.61153114,29378.6448867,Paris,T1,751166214,751166214,75,00851,75116,Paris 16e Arrondissement,Muette 14,H,00,3,4.14643053872,1205.03912416976,838.596298603505,69.5907943388374,772.325255984224,64.0913013107633,816.129275293237,359.586787302885,44.0600280113325,0,73.1641282627492,412.096801045981,140.503360417628,160.15582894805,46.0800878574136,915.315786236386,41460.3913505297
728,750004504,75116,62,751166215,H,Muette 15,35723.67595937,35723.67595937,35723.67595937,Paris,T1,751166215,751166215,75,00851,75116,Paris 16e Arrondissement,Muette 15,H,00,2,4.95031487986,1518.23445997566,1128.64975197919,74.3396215626193,1031.1617724819,67.9184802918011,1056.25936299263,585.30482423184,55.4129832822058,3.5476692815439,50.4554576641005,553.642454675215,267.449634945464,191.159859953321,58.5672832928017,995.195003542554,49498.619023682
729,750004515,75116,62,751166216,H,Muette 16,39908.89980983,39644.65684283,39644.65684283,Paris,T1,751166216,751166216,75,00851,75116,Paris 16e Arrondissement,Muette 16,H,00,1,5.43352142064,1219.93849149818,892.722509624184,73.177665582783,801.504482904583,65.7004011669698,847.425899137839,370.969599801787,43.7760517089704,0,72.3581140201304,487.046325073524,149.215605450636,139.624601558499,32.0087806273554,1048.57890139955,54330.1896152405
730,750004488,75116,62,751166217,H,Muette 17,57564.48143179,56379.71260421,57522.41423454,Paris,T1,751166217,751166217,75,00851,75116,Paris 16e Arrondissement,Muette 17,H,00,2,7.81842791197,1622.29427876677,1060.43096763776,65.3661287916196,993.569626928907,61.2447223622213,1064.49500442861,458.704493198554,43.0912772056431,12.7753705175686,95.2837752661927,560.776651802915,185.127661787741,155.450752308635,38.0132448846312,1388.71685655989,78177.284874285
731,750004417,75116,62,751166218,H,Muette 18,75667.3685843,63785.49486515,74096.75083162,Paris,T1,751166218,751166218,75,00851,75116,Paris 16e Arrondissement,Muette 18,H,00,2,9.57572154466,1502.08668284244,1000.81433565943,66.628267668652,915.29083223396,60.9346213297047,938.907668079639,437.24617859286,46.5696674399481,6.77365127646248,138.862356893761,445.039317017206,235.913653267292,116.259494560059,33.152176306268,1360.78117546551,95749.0408681351
732,750004463,75116,62,751166219,H,Muette 19,89351.02291599,67516.36967426,68202.3378225,Paris,T1,751166219,751166219,75,00851,75116,Paris 16e Arrondissement,Muette 19,H,00,1,11.9991311958,1995.29391095336,1412.66819321539,70.8000052253162,1270.54434830023,63.6770523543152,1342.7282041303,634.465602787262,47.2519755551133,4.24419465181552,157.760674420417,669.37564854519,272.87951443042,226.525525431267,50.1946658259286,1488.56620365081,119980.945370832
733,750004485,75116,62,751166220,H,Muette 20,53968.02503318,52996.11669278,52996.11669278,Paris,T1,751166220,751166220,75,00851,75116,Paris 16e Arrondissement,Muette 20,H,00,2,7.14094797443,1783.21098994555,1244.99545127881,69.8176187954533,1106.34912144267,62.0425248431454,1151.85662373276,621.452434394193,53.9522386371566,0,118.585855990549,573.714249961011,253.861555806404,219.391618876146,68.1054654303416,1190.86032407596,71403.0932370315
734,750004473,75116,62,751166221,H,Muette 21,107149.5761659,36847.26262529,50988.02876716,Paris,T1,751166221,751166221,75,00851,75116,Paris 16e Arrondissement,Muette 21,H,00,3,15.4039605823,1237.28924680175,842.86998592633,68.1223075449053,774.026102794327,62.558217877921,840.651048676723,378.591591453891,45.0355224144234,0,78.1562866298444,400.97706199352,126.515791098231,190.393286179126,37.7340395240455,1683.8045713596,154025.670999144
735,750004603,75116,62,751166222,A,Muette 22,38457.89433619,0,38322.09369088,Paris,T1,751166222,751166222,75,00851,75116,Paris 16e Arrondissement,Muette 22,A,00,3,4.94902826244,,,,,,,,,,,,,,,896.505659043459,49485.1719281156
736,750004466,75116,62,751166223,A,Muette 23,78636.46138702,20897.24266279,50514.71782341,Paris,T1,751166223,751166223,75,00851,75116,Paris 16e Arrondissement,Muette 23,A,00,3,9.81469514301,28.8048645599603,21.2032383256743,73.6099219683451,16.2032501114225,56.2517837141491,16.2032501114225,7.99998114280291,49.3726942915196,0,7.20327132576918,7.99998114280291,0.999997642850364,4.99998821425182,0,1476.57984126088,98138.2524685781
737,750004873,75116,62,751166277,D,Bois de Boulogne,3023789.97939869,177422.59374488,680716.64866771,Paris,T1,751166277,751166277,75,00851,75116,Paris 16e Arrondissement,Bois de Boulogne,D,00,3,344.200902934,19.0406692732958,15.4390336104112,81.0845112049931,11.8373979475266,62.1690224099862,11.8373979475266,3.60163566288459,30.4259067647306,0,3.60163566288459,1.03249095887286,0,10.8049069886538,0,7599.55661158527,3441740.5402371
738,750004502,75116,62,751166299,D,Seine et Berges,20930.08457325,3538.29318144,7803.92452893,Paris,T1,751166299,751166299,75,00851,75116,Paris 16e Arrondissement,Seine et Berges,D,00,3,16.2097681971,,,,,,,,,,,,,,,3014.11588562408,162081.597376595
739,750004384,75116,63,751166301,H,Porte Dauphine 1,72929.85663389,62098.74341369,70926.59574488,Paris,T1,751166301,751166301,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 1,H,00,2,10.1115694223,1559.37260507005,1088.91309513427,69.8302055322663,997.967784936413,63.9980323940335,1071.32193148151,452.70462436323,42.256637436442,0,148.424435481732,469.425610210574,191.248668906384,241.81688580176,30.978695849843,1344.52566990587,101107.497093586
740,750004372,75116,63,751166302,H,Porte Dauphine 2,94211.25196011,58356.0335027,92802.72307151,Paris,T1,751166302,751166302,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 2,H,00,1,12.0275094956,2368.86923261784,1597.10598368665,67.4206056499659,1471.65642945019,62.124848817588,1540.2401597757,762.816730162103,49.5258304570627,3.77511538532236,145.638617032324,800.476509677619,336.897041394173,259.980400558456,48.3960933950996,1486.04036716848,120265.510816183
741,750004373,75116,63,751166303,H,Porte Dauphine 3,62342.31830596,61485.99328221,61936.59460618,Paris,T1,751166303,751166303,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 3,H,00,2,8.06192813658,1552.68789147675,984.542228921818,63.4088946224361,914.356220842944,58.8886038116331,1020.89443844825,509.334164919179,49.8909726350711,3.85623139565127,115.692912397403,509.328006330519,173.19023034641,153.104678054716,16.8990120717297,1180.39727685632,80612.8879777752
742,750004360,75116,63,751166304,H,Porte Dauphine 4,74607.065456,69454.58099674,71786.26558961,Paris,T1,751166304,751166304,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 4,H,00,2,10.5255167217,1897.21120151549,1274.3145465416,67.1677747592721,1167.10874229257,61.5170699688199,1261.75921281905,562.611675325593,44.5894644247211,8.03636080094584,122.63677579083,601.833714109292,226.248033802277,237.363115011994,70.2362417698942,1357.47506108877,105246.942962488
743,750004306,75116,63,751166305,H,Porte Dauphine 5,148229.87056224,47006.81169096,119807.19640278,Paris,T1,751166305,751166305,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 5,H,00,1,22.4408717827,1219.60726424963,803.170259890376,65.8548274869885,749.682014708988,61.4691332762955,810.364467312034,355.054411785936,43.81416339288,6.26275512945114,118.060140085788,297.341728021287,104.352360132243,217.389202274269,51.7855387458025,2628.40423412235,224391.465317754
744,750004311,75116,63,751166306,H,Porte Dauphine 6,66886.81234808,62568.52122619,66296.16455043,Paris,T1,751166306,751166306,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 6,H,00,2,8.41789385608,1770.51116116825,1167.68199522927,65.9516878989223,1023.20452681601,57.79147566293,1084.44723587111,436.030761396753,40.20765114003,0,135.309002844642,635.282297388697,167.133404433227,197.682592644049,28.1484126436333,1246.92081004527,84172.8900533183
745,750004323,75116,63,751166307,H,Porte Dauphine 7,90891.29624199,82728.43231737,90800.49687701,Paris,T1,751166307,751166307,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 7,H,00,1,11.8586141636,1910.67190163221,1243.46534493019,65.0800037341809,1116.21129885379,58.4198311546976,1201.99770606375,456.225304043096,37.9555885790433,0,111.564064740693,584.006010085231,258.052221413713,230.676843325893,43.8079933224846,1414.25971239893,118577.41091543
746,750004336,75116,63,751166308,H,Porte Dauphine 8,70245.87436184,66440.78366775,70132.17620381,Paris,T1,751166308,751166308,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 8,H,00,2,9.43633871776,1928.57274193429,1386.31658806177,71.8830333913848,1248.48664092637,64.7363002587182,1277.10892987452,635.316562966198,49.7464662649112,0,145.974289792869,612.244024324167,246.463612621392,258.170239265403,82.6301614777516,1318.40506264871,94356.344552437
747,750004304,75116,63,751166309,H,Porte Dauphine 9,55383.51941041,54201.41323385,55285.68025519,Paris,T1,751166309,751166309,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 9,H,00,2,7.60701462525,1200.98312761276,778.763792700925,64.8438579023925,690.993401761117,57.5356460781121,776.75181219092,334.628208757546,43.0804542075914,3.92491646188573,94.0026758935674,381.50357362837,77.3587568648239,177.503819927629,38.5647512916972,1409.33216248394,76064.8390279204
748,750004258,75116,63,751166310,H,Porte Dauphine 10,94222.34837762,59019.27238113,61291.83443942,Paris,T1,751166310,751166310,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 10,H,00,2,15.4956057464,1132.18897741575,806.947602946017,71.2732254987941,703.222978338427,62.111802213757,772.279321667829,410.845400493351,53.1990678717231,0,60.3053081807746,375.852226423322,195.834505917216,129.606420978794,34.0331920106932,1770.33973009264,154945.777912389
749,750004234,75116,63,751166311,H,Porte Dauphine 11,56606.52950695,55740.04161808,56549.69786317,Paris,T1,751166311,751166311,75,00851,75116,Paris 16e Arrondissement,Porte Dauphine 11,H,00,1,7.8739177481,1223.10407403272,892.813305879604,72.9956938934796,794.781260670007,64.9806731531453,826.395355376036,353.390712566772,42.7629112709579,0,82.2212038535127,447.467295896603,150.158801966024,160.529841373626,41.1115663953512,1286.97728207874,78734.2561207327
750,750004870,75116,63,751166377,D,Bois de Boulogne,1557811.25927847,80442.17749118,199699.91446688,Paris,T1,751166377,751166377,75,00851,75116,Paris 16e Arrondissement,Bois de Boulogne,D,00,3,184.786526478,29.9707557427881,14.3982147218567,48.0408797343102,14.3982147218567,48.0408797343102,14.3982147218567,1.03249095887286,7.17096514268205,0,0,1.03249095887286,2.06498191774572,4.09747051946894,7.20327132576918,6305.09058240442,1847746.59233862
751,750004361,75116,64,751166401,H,Chaillot 1,89872.23685611,52417.97855112,78063.45839272,Paris,T1,751166401,751166401,75,00851,75116,Paris 16e Arrondissement,Chaillot 1,H,00,3,14.4894266768,1297.9151213849,913.154897696931,70.3555172947349,823.305027932172,63.4328866631657,855.523731213009,321.535103053196,37.5834230334331,3.9835638968869,108.451255957573,384.068018768861,144.183463953435,198.01849627478,64.3865836358913,2178.15664260594,144882.545805741
752,750004325,75116,64,751166402,H,Chaillot 2,84878.25021136,76454.63079313,83962.90464597,Paris,T1,751166402,751166402,75,00851,75116,Paris 16e Arrondissement,Chaillot 2,H,00,3,13.2047272084,1452.98316061489,1053.59637330745,72.5126348237635,953.302473364026,65.6100152572035,1026.61493678081,443.911455817497,43.240307530444,1.89292795725993,82.2831994119781,553.790097323518,198.248881334746,179.444698245777,31.3113211837624,2109.86429262515,132037.117120364
753,750004355,75116,64,751166403,H,Chaillot 3,102784.93077944,90943.37659065,98320.96120826,Paris,T1,751166403,751166403,75,00851,75116,Paris 16e Arrondissement,Chaillot 3,H,00,3,15.1244666446,2190.83958439951,1535.77746897742,70.0999507181337,1385.60313985341,63.2453032946814,1465.08393601045,698.614118906471,47.6842385432781,2.99819589928225,105.931258267732,729.273061897631,298.46276802174,316.170859594179,80.9505182525613,2020.08716428087,151232.767211872
754,750004354,75116,64,751166404,H,Chaillot 4,70652.1608535,66001.37098924,70652.1608535,Paris,T1,751166404,751166404,75,00851,75116,Paris 16e Arrondissement,Chaillot 4,H,00,2,9.94992611373,1349.98503016288,995.211496208731,73.72018755561,894.840733302884,66.2852337847718,928.905070960819,512.96579427329,55.2226282652005,3.48641381509563,71.564106998503,533.606576660101,189.24019282268,175.302781107506,9.40424942259457,1586.1668952808,99491.4752986097
755,750004348,75116,64,751166405,H,Chaillot 5,53089.4474268,43533.3600093,53089.4474268,Paris,T1,751166405,751166405,75,00851,75116,Paris 16e Arrondissement,Chaillot 5,H,00,2,6.59719743331,1518.6843364066,1126.12457070012,74.1513258354051,1042.82327309317,68.6662295839979,1067.18969091257,506.084397048642,47.4221594678152,5.41707605940423,133.952856191475,525.927049220531,191.15523905141,227.920557854079,49.0422815550554,1119.54704753625,65967.0191949776
756,750004300,75116,64,751166406,H,Chaillot 6,80024.1115362,62289.30040608,79696.60807629,Paris,T1,751166406,751166406,75,00851,75116,Paris 16e Arrondissement,Chaillot 6,H,00,1,10.6189512632,1326.26871459687,930.647865988484,70.1703852127255,847.783007965042,63.9224162218691,891.326101191983,355.906181566155,39.9299629047323,0,163.850383299054,392.232854863374,134.471969219494,199.050875917147,28.9064578176806,1489.41203855346,106182.007769314
757,750004246,75116,64,751166407,H,Chaillot 7,122768.52624755,92552.13159789,93421.02982426,Paris,T1,751166407,751166407,75,00851,75116,Paris 16e Arrondissement,Chaillot 7,H,00,1,19.9924836896,1963.93234016473,1425.70433662629,72.5943713777181,1289.85840930061,65.677334341998,1377.10744674793,606.27749583345,44.0254315133642,6.2316161331455,124.628944250808,747.844865358053,243.022718117661,237.69523245886,57.1066148881766,1916.48850826839,199911.99571499
758,750004273,75116,64,751166409,H,Chaillot 9,94620.55595436,85357.21733467,94620.55595436,Paris,T1,751166409,751166409,75,00851,75116,Paris 16e Arrondissement,Chaillot 9,H,00,2,13.6442099832,1599.37254841218,1242.92804222417,77.7134785424523,1098.77238670954,68.700215456391,1140.77509856048,550.289236486709,48.2381879812338,9.08102922624786,77.6521420802538,585.120749710395,251.52865002645,263.658358001192,55.8871131796322,1815.35661710283,136432.737460997
759,750004396,75116,64,751166410,A,Chaillot 10,96312.34430205,22590.5256078,39487.86919229,Paris,T1,751166410,751166410,75,00851,75116,Paris 16e Arrondissement,Chaillot 10,A,00,3,14.1457045293,347.819877644884,234.097596785123,67.3042605759671,214.501093135928,61.6701651982433,231.960015490407,80.2389054812869,34.5916968972634,0,46.3530230054062,82.6451508248376,36.9050264566729,51.7240424908134,16.4703540073926,1891.80959649982,141445.099176126
