OBJECTID,N_SQ_IR,C_CAINSEE,N_QU,C_IR,C_TYPEIR,L_IR,M2_IP,M2_POP,M2_EMP,NOM_EPT,EPT,IRIS,IRIS_NUM,DEP,UU2010,COM,LIBCOM,LIBIRIS,TYP_IRIS,MODIF_IRIS,LAB_IRIS,SHAPE_ha,P12_RP_VOIT1P,TX12_RP_VOIT1P,C12_MEN,C12_MENPSEUL,TX12_MENPSEUL,C12_NE24F1,C12_NE24F2,C12_NE24F3,C12_NE24F4P,C12_NE24F,TX12_NE24F,SHAPE_Length,SHAPE_Area
2429,940003396,94028,,940280306,H,Henri Mondor  -  Champeval,263430.76299763,228970.33481467,254707.1317521,Plaine Centrale - Haut 94 - Plateau Briard,T11,940280306,940280306,94,00851,94028,Créteil,Henri Mondor_Champeval,H,00,1,33.9132718852,1006.63129774413,,1281.71627099997,361.582346883185,28.2107947807424,273.146483247999,173.248129910013,44.8746302182855,14.5428264625864,505.812069838884,39.4636536403069,3136.05811379943,339059.294670581
2430,940003454,94028,,940280307,H,Les Mèches,284446.02183458,76596.95362723,230247.95468447,Plaine Centrale - Haut 94 - Plateau Briard,T11,940280307,940280307,94,00851,94028,Créteil,Les Meches,H,00,1,32.3856163554,594.032502545742,,900.718116128996,226.115688466754,25.1039347846725,194.922378241088,143.90924979663,46.0280685300156,34.6350354992627,419.494732066996,46.5733645804587,2407.67799032546,323783.555290875
2431,940001375,94028,,940280401,H,Cardinaud,157476.95428608,116504.82352768,154291.44947332,Plaine Centrale - Haut 94 - Plateau Briard,T11,940280401,940280401,94,00851,94028,Créteil,Cardinaud,H,00,2,19.2560322971,512.724754485352,,830.324310994361,195.29687979281,23.520554222835,164.439303327773,137.396591687202,76.0438563818575,25.7436082288093,403.623359625642,48.6103266255422,1802.23612478235,192514.996034927
2432,940001376,94028,,940280402,H,Casalis,92588.74861526,75951.45165945,88660.15833331,Plaine Centrale - Haut 94 - Plateau Briard,T11,940280402,940280402,94,00851,94028,Créteil,Casalis,H,00,2,11.6055170428,354.09374953237,,730.662961730377,213.395123913142,29.2056851229701,165.227334072678,137.94328718837,56.2860816411622,18.7174631736958,378.174166075906,51.7576756840532,1652.24177764199,116027.179823428
2433,940001377,94028,,940280403,H,Abbaye,156070.10641494,115728.76231374,154890.76102447,Plaine Centrale - Haut 94 - Plateau Briard,T11,940280403,940280403,94,00851,94028,Créteil,Abbaye,H,00,1,19.5061677835,756.47482712616,,1313.78542245583,285.605367609929,21.7391183315197,234.414989460266,229.791122330744,215.36790278573,48.4446880064519,728.018702583192,55.4138210197465,1966.8866500422,195013.811148239
2434,940001378,94028,,940280404,H,Plumerette,77564.298292,77464.41179801,77464.41179801,Plaine Centrale - Haut 94 - Plateau Briard,T11,940280404,940280404,94,00851,94028,Créteil,Plumerette,H,00,1,9.4947492636,414.955877050514,,673.529141632648,237.391286685459,35.2458820282101,124.200458402326,91.9622425216892,45.935250551791,6.66883946496948,268.766790940776,39.9042557073745,1373.36732677941,94923.628650744
2435,940003432,94028,,940280405,H,Cote d'Or - Coteaux du Sud - Sarrasins,578850.63417226,147824.47400276,535001.44865347,Plaine Centrale - Haut 94 - Plateau Briard,T11,940280405,940280405,94,00851,94028,Créteil,Cote d'Or_Coteaux du Sud_Sarrasins,H,00,1,70.5300674598,1543.86711637725,,2178.76869916445,621.265779559076,28.5145357466045,485.032105324898,413.65275514576,165.646962293176,72.3074166213671,1136.6392393852,52.1688805159124,4307.97953016232,705113.880793722
2436,940003433,94028,,940280406,H,La Habette,144586.22762198,65213.00223365,111104.48199157,Plaine Centrale - Haut 94 - Plateau Briard,T11,940280406,940280406,94,00851,94028,Créteil,La Habette,H,00,1,17.4810200278,488.81426078525,,754.018953193389,206.15698120404,27.3410874263748,145.689634068997,129.708167034547,60.9985527249809,61.3156510140439,397.712004842569,52.7456243849303,1870.7272371036,174765.629883336
2437,940001381,94028,,940280407,H,Arcos,204551.69315649,141781.13141933,182220.03781856,Plaine Centrale - Haut 94 - Plateau Briard,T11,940280407,940280407,94,00851,94028,Créteil,Arcos,H,00,1,25.8795345498,791.698493591186,,1326.4692722956,528.920612693526,39.8743207807726,180.783031518615,154.82877289501,73.6550653177628,57.0666442606823,466.333513992071,35.155998237715,2071.06335373408,258730.97621327
2438,940003430,94028,,940280408,H,Saint-- Exupery,296492.02139961,165912.25674201,271435.36536,Plaine Centrale - Haut 94 - Plateau Briard,T11,940280408,940280408,94,00851,94028,Créteil,Saint_Exupery,H,00,1,38.4267912036,1093.91452662682,,1678.16995005961,594.074013294129,35.4001102971142,251.222730147671,199.186116011685,93.3798279722803,25.2332632913764,569.021937423012,33.9072891516618,3006.14987582833,384176.255569042
2439,940001383,94033,,940330101,H,Parapluies 1,119208.84853246,117103.34204246,117103.34204246,ACTEP,T10,940330101,940330101,94,00851,94033,Fontenay-sous-Bois,Parapluies 1,H,00,1,14.6517529793,481.842756929867,,746.555752567969,290.304331759738,38.8858207523232,116.66469434499,89.290810169966,13.4477356990772,3.25140725998948,222.654647474023,29.8242491211334,1856.15734884356,146502.073497331
2440,940001384,94033,,940330102,H,Parapluies 2,164168.75783493,163376.67680839,164133.78134141,ACTEP,T10,940330102,940330102,94,00851,94033,Fontenay-sous-Bois,Parapluies 2,H,00,1,19.915885566,728.500825124338,,1092.56067933599,428.027140347818,39.1765096843825,172.673933125703,189.347591168195,46.7642437669319,3.56108299628517,412.346851057115,37.7413226428506,2047.1985713585,199137.892263379
2441,940001385,94033,,940330103,H,Plateau,328599.97794987,328475.26988289,328475.26988289,ACTEP,T10,940330103,940330103,94,00851,94033,Fontenay-sous-Bois,Plateau,H,00,1,39.0527361452,1063.80914431286,,1430.80594521417,470.200260652598,32.8626158023278,241.251179564053,207.683266848818,100.042313232441,20.9455234288594,569.922283074171,39.8322557283519,2792.49825637648,390487.706208788
2442,940003888,94033,,940330104,H,Victor Hugo,243904.40766009,242626.20037356,242626.20037356,ACTEP,T10,940330104,940330104,94,00851,94033,Fontenay-sous-Bois,Victor Hugo,H,00,1,29.0971449164,609.985535920195,,778.279962399478,224.59825125426,28.8582852064971,146.031200322324,116.107290676587,42.9110714270673,12.6692043936159,317.718766819594,40.8231975856156,2666.74544992312,290944.359359796
2443,940003887,94033,,940330105,H,Jean Zay,386509.02290664,101888.29031619,307754.78822482,ACTEP,T10,940330105,940330105,94,00851,94033,Fontenay-sous-Bois,Jean Zay,H,00,1,47.4829827291,691.730564667395,,1151.10656820821,335.291230251892,29.127731481352,256.002602570327,178.958152764036,85.5031459632762,22.6869469060596,543.150848203699,47.1851054632725,3029.08880746334,474783.686933296
2444,940001388,94033,,940330106,H,Les Larris 1,143988.82745576,135340.51479996,139107.25623465,ACTEP,T10,940330106,940330106,94,00851,94033,Fontenay-sous-Bois,Les Larris 1,H,00,1,17.8744316064,730.827969879311,,1164.53725556171,356.734421353523,30.633148029382,250.149348800855,144.540208734986,73.0456185647157,12.521061937145,480.256238037702,41.2400922120822,1934.14666074842,178726.657000043
2445,940003889,94033,,940330107,H,Les Larris 2,108034.7867751,64769.54282918,106208.38515957,ACTEP,T10,940330107,940330107,94,00851,94033,Fontenay-sous-Bois,Les Larris 2,H,00,1,13.8090334412,567.013344810604,,974.622722187507,276.553034356032,28.3753936841652,156.920949707288,152.411710753018,109.965539275319,39.2204658999601,458.518665635585,47.0457598819834,1697.75156566977,138076.936611498
2446,940003890,94033,,940330108,H,Les Larris 3,94785.57895236,72315.22773134,90446.62542404,ACTEP,T10,940330108,940330108,94,00851,94033,Fontenay-sous-Bois,Les Larris 3,H,00,1,11.8787206431,572.394806526553,,909.191117476027,228.436246307759,25.1252175606283,159.696061905936,146.926042802005,63.114167331519,19.7708258258243,389.507097865284,42.8410584285712,1723.83330922471,118775.05580366
2447,940003712,94033,,940330109,H,Les Alouettes,525493.42279656,160529.66180008,475935.29587095,ACTEP,T10,940330109,940330109,94,00851,94033,Fontenay-sous-Bois,Les Alouettes,H,00,1,62.9857381491,486.697698959691,,686.49842143612,188.881839791602,27.5138054063505,161.020198844594,146.501960303613,56.9877395237371,6.2786008296777,370.788499501622,54.0115589378853,4495.75718090643,629795.283795229
2448,940003825,94033,,940330110,H,Bois Cadet 1,168650.71733706,66917.99845441,155546.00713811,ACTEP,T10,940330110,940330110,94,00851,94033,Fontenay-sous-Bois,Bois Cadet 1,H,00,1,20.452829385,478.574089448565,,712.005023526014,215.25263542597,30.2318984155461,155.080394350105,75.2984967558342,51.2283450689986,28.2738024648559,309.881038639794,43.5223107142126,2170.65065314571,204506.027237871
2449,940003826,94033,,940330111,H,Bois Cadet 2,406692.67990311,155400.75253669,256499.69565389,ACTEP,T10,940330111,940330111,94,00851,94033,Fontenay-sous-Bois,Bois Cadet 2,H,00,1,45.799512274,705.544970458681,,858.150135647809,160.046809932773,18.650210876207,262.958449860264,164.615854070135,95.1127807617743,18.6229340984904,541.310018790663,63.0787080610357,3570.8489725776,457941.737551422
2450,940003828,94033,,940330112,H,Bois Cadet 3,121364.36936,101942.9920512,114546.63485996,ACTEP,T10,940330112,940330112,94,00851,94033,Fontenay-sous-Bois,Bois Cadet 3,H,00,1,14.5440662062,585.352825363282,,801.373622666817,234.480235337224,29.259789529498,126.876337613073,130.754213681862,28.8632069508507,19.5931012674017,306.086859513187,38.1952750696471,2431.70068758093,145424.869213519
2451,940003827,94033,,940330113,H,Michelet,223912.58773263,186354.28186412,222988.68788531,ACTEP,T10,940330113,940330113,94,00851,94033,Fontenay-sous-Bois,Michelet,H,00,1,27.5240180993,781.860350865821,,1238.79886298649,394.951647553384,31.8818219288025,197.688681185158,199.174595911783,95.6577448687554,50.5836787404767,543.104700706173,43.8412333860929,2727.26699800332,275210.908065348
2452,940003821,94033,,940330114,H,Le Village 1,231956.6680233,223054.88676252,231497.0802726,ACTEP,T10,940330114,940330114,94,00851,94033,Fontenay-sous-Bois,Le Village 1,H,00,1,28.0096955562,754.888948472323,,993.66599382026,292.466976203721,29.4331272301368,173.417011216982,198.757408597178,73.7077472069945,17.247180811384,463.129347832538,46.6081511003497,2568.79511644689,280063.209561029
2453,940001397,94033,,940330115,H,Le Village 2,172865.08852911,172865.08852911,172865.08852911,ACTEP,T10,940330115,940330115,94,00851,94033,Fontenay-sous-Bois,Le Village 2,H,00,1,19.1264297248,827.468702500845,,1282.556402154,534.829801330587,41.7002948511554,193.746027848798,147.674779706878,43.4065181269834,0.895247563119663,385.722573245779,30.0745115456891,1697.17482468545,191241.02022072
2454,940001398,94033,,940330116,H,Le Village 3,151407.23640248,150459.43135183,151407.23640248,ACTEP,T10,940330116,940330116,94,00851,94033,Fontenay-sous-Bois,Le Village 3,H,00,1,17.7180872377,833.135315173048,,1173.81608237706,400.139545366214,34.0887768853792,231.621055516501,158.586975897477,47.7983944328654,6.92913173730286,444.935557584146,37.9050486923914,1906.1982886971,177160.114349569
2455,940001399,94033,,940330117,H,Le Village 4,222930.75653064,160001.92360106,191136.1929186,ACTEP,T10,940330117,940330117,94,00851,94033,Fontenay-sous-Bois,Le Village 4,H,00,1,25.5319186159,700.55354982153,,1157.5351789852,422.203596700115,36.4743641804697,209.078108430688,149.881013646389,59.3902461158377,7.17490244797157,425.524270640887,36.7612387395378,2363.70167664422,255290.510741115
2456,940001400,94033,,940330118,H,Roublot 1,112651.28049761,110293.11825306,112563.18230502,ACTEP,T10,940330118,940330118,94,00851,94033,Fontenay-sous-Bois,Roublot 1,H,00,1,13.2959908532,703.225044228653,,1204.92498384879,593.93028874224,49.2918892631056,160.526096828555,117.445689834431,36.6890265014003,1.02723862548975,315.688051789877,26.1998096164875,1914.88193909512,132945.212951352
2457,940001401,94033,,940330119,H,Roublot 2,234187.87562769,212225.50704735,220663.60491208,ACTEP,T10,940330119,940330119,94,00851,94033,Fontenay-sous-Bois,Roublot 2,H,00,1,26.9758920835,782.132024202576,,1085.65729874095,402.269401337379,37.0530739123566,164.680776819806,191.831494575655,48.1355871861166,9.6376858870166,414.285544468594,38.1598820317466,3116.69358158635,269729.70489985
2458,940001402,94033,,940330120,H,Pasteur,227701.49273835,111577.29691449,227662.19359224,ACTEP,T10,940330120,940330120,94,00851,94033,Fontenay-sous-Bois,Pasteur,H,00,1,25.6259587667,748.937896340571,,1457.21865898854,647.89831983547,44.4612972692222,243.548941943811,171.691174839906,42.6941749642917,15.7461455422911,473.6804372903,32.5057900108884,2021.67255807389,256229.969666307
2459,940001403,94033,,940330121,H,Bois,298322.44178459,236579.67725483,292615.70445903,ACTEP,T10,940330121,940330121,94,00851,94033,Fontenay-sous-Bois,Bois,H,00,1,37.8010194135,1021.063307177,,1412.53449338083,617.431575716746,43.7109025379589,132.712296949476,130.353418654845,50.2052712834955,21.321598650613,334.59258553843,23.6873922092762,4150.99994525647,377964.150535024
2460,940003158,94034,,940340101,A,Cerisaie - Medicis,994399.51393266,14195.27540336,514589.67634159,Val de Bièvre - Seine Amont - Grand Orly,T12,940340101,940340101,94,00851,94034,Fresnes,Cerisaie-Medicis,A,00,3,129.646679233,6.99988359446519,,6.99988359446519,0,0,6.99988359446519,0,0,0,6.99988359446519,100,5535.27510233863,1295866.25513261
2461,940003159,94034,,940340102,H,Sablonniere,136667.68075576,115705.03515598,127350.47292699,Val de Bièvre - Seine Amont - Grand Orly,T12,940340102,940340102,94,00851,94034,Fresnes,Sablonniere,H,00,1,17.2286273987,985.53369261024,,1281.25247166782,441.783288893933,34.4805804213482,183.370097635192,211.350722811539,63.3672513223646,14.7538750984114,472.841946867507,36.9046661234537,2405.86353996073,172364.568681628
2462,940001406,94034,,940340103,H,Centre Ville,171818.56092854,152262.26900378,166899.85327972,Val de Bièvre - Seine Amont - Grand Orly,T12,940340103,940340103,94,00851,94034,Fresnes,Centre Ville,H,00,1,22.3849425245,957.556306006029,,1208.35630343183,369.65848473931,30.5918447803392,229.010503127555,163.616335551147,71.4293640635496,13.8508033434463,477.907006085698,39.5501728032041,2443.94218470521,223787.284777403
2463,940003166,94034,,940340104,H,Daix - Thibaudes,282673.74711302,199186.34070396,242941.49042971,Val de Bièvre - Seine Amont - Grand Orly,T12,940340104,940340104,94,00851,94034,Fresnes,Daix-Thibaudes,H,00,1,32.6709992338,1089.79338526235,,1476.05634624876,609.012388373223,41.2594268451176,239.620626527694,224.980052005129,55.2102347983023,42.3153642515279,562.126277582653,38.0829823340578,2778.47097246098,326784.971151583
2464,940003167,94034,,940340105,H,Fleurs - Pasteur,276920.31043618,216450.49620864,276718.31935412,Val de Bièvre - Seine Amont - Grand Orly,T12,940340105,940340105,94,00851,94034,Fresnes,Fleurs-Pasteur,H,00,1,34.217567751,861.689417837692,,1056.04297526709,328.332720613031,31.0908484126784,151.408927534587,170.429769762128,41.2377761105111,15.3510831720377,378.427556579264,35.8344845278245,3677.08114924164,342078.715835066
2465,940001409,94034,,940340106,H,Peupleraie,191954.3351616,103745.3368208,120516.0838099,Val de Bièvre - Seine Amont - Grand Orly,T12,940340106,940340106,94,00851,94034,Fresnes,Peupleraie,H,00,1,25.7633605769,916.358606335316,,1165.73062750455,351.586812681189,30.1602106340658,246.882898320928,148.341216756026,31.9673106349718,8.97273268056341,436.164158392489,37.4155184827026,2225.47410208574,257562.684740206
2466,940001410,94034,,940340107,H,Fosse Aux Loups,233528.38140375,143902.62586027,223483.73596539,Val de Bièvre - Seine Amont - Grand Orly,T12,940340107,940340107,94,00851,94034,Fresnes,Fosse aux Loups,H,00,1,29.4427776723,986.677484310994,,1196.18632015383,457.61412038777,38.2560904332128,200.193501616877,167.742342399411,31.7107721065344,18.6659018722418,418.312517995064,34.970515123536,2482.02280704486,294347.770573783
2467,940001411,94034,,940340108,H,Vallée aux Renards,105959.25024373,103634.07096797,105921.63100672,Val de Bièvre - Seine Amont - Grand Orly,T12,940340108,940340108,94,00851,94034,Fresnes,Vallee aux Renards,H,00,1,14.0647425605,777.244976459887,,1020.48555946561,263.319936932307,25.8033966762057,184.813053495533,175.839416122571,82.970519368444,23.3326751484482,466.955664134996,45.758184405816,2033.44590741439,140610.203954215
2468,940003178,94034,,940340109,H,Bergonie - Frères Lumiere,254504.16316642,189584.52894134,218792.64677615,Val de Bièvre - Seine Amont - Grand Orly,T12,940340109,940340109,94,00851,94034,Fresnes,Bergonie-Freres Lumiere,H,00,1,31.2781420617,929.940560111727,,1189.23295281034,436.146445155851,36.6746013995972,200.603003507992,166.234375672498,62.0099382739593,28.7412805738527,457.588598028303,38.477625174021,3845.48321527315,312697.498695238
2469,940005027,94034,,940340112,H,Domaine Penitentiaire,163816.18655007,135609.62463987,162403.09608933,Val de Bièvre - Seine Amont - Grand Orly,T12,940340112,940340112,94,00851,94034,Fresnes,Domaine Penitentiaire,H,4A,2,19.3150476691,401.904563980223,,446.546481935929,119.208989574013,26.6957627920843,108.777474688101,91.0128902877195,34.1481295147566,15.2227929291711,249.161287419748,55.7973912009228,2124.37733472704,193099.01640622
2470,940003078,94037,,940370101,H,Centre Ville 1,55878.30522992,43929.33178413,49074.68153566,Val de Bièvre - Seine Amont - Grand Orly,T12,940370101,940370101,94,00851,94037,Gentilly,Centre Ville 1,H,00,1,8.39104169734,488.365867176062,,867.006570731058,397.27146466354,45.8210442775032,154.020079396427,90.1154740555783,21.1021257210802,23.3342765503146,288.5719557234,33.2837103506698,1459.5113701115,83896.0705044579
2471,940003082,94037,,940370102,H,Centre Ville 2,68299.43822277,44632.75122216,64439.5084638,Val de Bièvre - Seine Amont - Grand Orly,T12,940370102,940370102,94,00851,94037,Gentilly,Centre Ville 2,H,00,1,9.65139319554,506.928505333372,,935.905496782517,377.101336960349,40.2926725248179,141.751592191088,81.1869101244778,32.4685408148218,8.47197154745809,263.879014677846,28.1950491353044,1420.57450896695,96496.8844844346
